Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Location Type,Incident Address
30712879,05/27/2015 09:42:55 AM,05/27/2015 10:39:09 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,490 LAKE STREET
30706706,05/27/2015 09:41:47 AM,05/27/2015 10:39:11 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,4356 BEDFORD AVENUE
30708983,05/27/2015 09:41:27 AM,05/27/2015 05:08:32 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,176-36 133 ROAD
30710733,05/27/2015 09:36:32 AM,05/27/2015 11:53:37 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30708692,05/27/2015 09:26:32 AM,05/27/2015 11:53:36 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30713141,05/27/2015 09:21:09 AM,05/27/2015 05:00:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,172-31 VICTORIA DRIVE
30712036,05/27/2015 09:14:32 AM,05/27/2015 10:18:52 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30711904,05/27/2015 09:14:24 AM,05/28/2015 06:00:35 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3079 FEARN PLACE
30706746,05/27/2015 09:13:54 AM,05/28/2015 12:10:02 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,38 WEBSTER AVENUE
30707739,05/27/2015 09:12:25 AM,05/27/2015 06:10:47 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,45-14 51 STREET
30705692,05/27/2015 09:09:28 AM,05/27/2015 01:55:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,11 TERRACE PLACE
30711900,05/27/2015 09:02:50 AM,05/27/2015 09:12:39 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1509 EAST 29 STREET
30707732,05/27/2015 08:58:19 AM,05/27/2015 09:12:43 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2025 EAST 21 STREET
30708981,05/27/2015 08:45:46 AM,05/27/2015 11:16:04 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30706758,05/27/2015 08:43:43 AM,05/27/2015 11:55:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,4 TATRO STREET
30713473,05/27/2015 08:38:50 AM,05/28/2015 12:13:12 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30713203,05/27/2015 08:20:11 AM,05/27/2015 04:47:57 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30712809,05/27/2015 08:17:02 AM,05/27/2015 08:42:09 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,1104 MANOR AVENUE
30708691,05/27/2015 08:14:12 AM,05/27/2015 09:36:21 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30710065,05/27/2015 08:13:42 AM,05/27/2015 03:14:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,58 ST MARKS AVENUE
30711872,05/27/2015 08:12:32 AM,05/27/2015 08:24:47 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,66-41 73 PLACE
30708797,05/27/2015 08:11:16 AM,05/27/2015 09:36:24 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30705791,05/27/2015 08:08:21 AM,05/27/2015 09:19:33 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30706634,05/27/2015 08:06:43 AM,05/27/2015 09:36:27 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30711270,05/27/2015 08:01:56 AM,05/27/2015 11:59:32 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30711914,05/27/2015 08:01:16 AM,05/27/2015 01:54:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30705693,05/27/2015 07:50:13 AM,05/27/2015 10:24:28 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101-50 117 STREET
30713007,05/27/2015 07:48:58 AM,05/28/2015 12:27:07 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,4017 HUBBARD PLACE
30713006,05/27/2015 07:43:38 AM,05/27/2015 09:44:45 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,24-37 49 STREET
30712317,05/27/2015 07:41:14 AM,05/27/2015 12:00:35 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30711456,05/27/2015 07:34:05 AM,05/27/2015 09:56:02 AM,NYPD,New York City Police Department,Vending,Store/Commercial,
30711924,05/27/2015 06:50:06 AM,05/27/2015 04:28:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1557 TOMLINSON AVENUE
30705666,05/27/2015 06:44:14 AM,05/27/2015 07:33:20 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,77-09 61 STREET
30710940,05/27/2015 06:42:31 AM,05/27/2015 07:35:28 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61-02 COOPER AVENUE
30713142,05/27/2015 06:13:53 AM,05/27/2015 08:10:36 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,62-63 82 PLACE
30705701,05/27/2015 02:52:20 AM,05/27/2015 08:58:13 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,227-22 112 AVENUE
30702564,05/27/2015 01:16:32 AM,05/27/2015 09:33:55 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,112-01 15 AVENUE
30698121,05/27/2015 01:07:02 AM,05/27/2015 09:32:39 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,112-01 15 AVENUE
30704618,05/27/2015 12:28:04 AM,05/27/2015 01:20:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,12-11 NEILSON STREET
30702319,05/26/2015 11:44:34 PM,05/27/2015 12:05:16 AM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,158-36 75 AVENUE
30703505,05/26/2015 11:38:25 PM,05/27/2015 06:01:37 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101 NICHOLAS AVENUE
30699153,05/26/2015 11:37:25 PM,05/31/2015 03:35:19 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,153-39 79 STREET
30700300,05/26/2015 11:09:06 PM,05/27/2015 12:56:56 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30702465,05/26/2015 10:49:39 PM,05/27/2015 02:26:07 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,183-29 HENDERSON AVENUE
30697036,05/26/2015 10:26:27 PM,05/27/2015 03:55:51 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,424 EAST 9 STREET
30700259,05/26/2015 09:51:09 PM,05/26/2015 10:28:13 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30698591,05/26/2015 09:41:40 PM,05/26/2015 10:37:49 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30704645,05/26/2015 09:32:50 PM,05/26/2015 10:58:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30699211,05/26/2015 09:12:32 PM,05/27/2015 04:40:36 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,28-48 48 STREET
30698106,05/26/2015 08:40:44 PM,05/26/2015 08:56:29 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,45-70 168 STREET
30697042,05/26/2015 08:34:07 PM,05/26/2015 10:19:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1702 EAST 54 STREET
30697047,05/26/2015 08:25:28 PM,05/26/2015 08:56:28 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,23-01 UTOPIA PARKWAY
30703503,05/26/2015 08:21:33 PM,05/27/2015 12:01:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,48-07 CLEARVIEW EXPRESSWAY
30700202,05/26/2015 08:08:18 PM,05/27/2015 04:16:27 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30701330,05/26/2015 08:06:59 PM,05/27/2015 09:16:03 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30697038,05/26/2015 08:06:54 PM,05/26/2015 08:54:18 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30701165,05/26/2015 08:04:33 PM,05/27/2015 02:30:17 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30700236,05/26/2015 08:01:40 PM,05/26/2015 10:40:02 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30697017,05/26/2015 07:59:35 PM,05/26/2015 10:37:51 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,160 BEMENT AVENUE
30704632,05/26/2015 07:35:34 PM,05/26/2015 08:46:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101-15 80 STREET
30698123,05/26/2015 07:24:37 PM,05/27/2015 12:10:32 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,15-07 EGMONT PLACE
30697019,05/26/2015 07:23:53 PM,05/26/2015 08:26:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,34A COUNTRY DRIVE EAST
30702417,05/26/2015 07:15:33 PM,05/27/2015 07:51:18 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1148 ELDER AVENUE
30702464,05/26/2015 07:12:50 PM,05/27/2015 02:40:52 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,BEVERLEY ROAD
30698125,05/26/2015 07:10:27 PM,05/27/2015 12:16:56 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,133 BAYARD STREET
30697027,05/26/2015 07:09:44 PM,05/26/2015 11:07:09 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,EAST 72 STREET
30700105,05/26/2015 07:03:54 PM,05/26/2015 09:51:34 PM,NYPD,New York City Police Department,Traffic,Roadway Tunnel,
30699067,05/26/2015 07:02:31 PM,05/27/2015 02:30:18 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30702418,05/26/2015 06:59:24 PM,05/27/2015 12:49:28 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,465 BARLOW AVENUE
30702558,05/26/2015 06:54:23 PM,05/26/2015 09:51:31 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30698047,05/26/2015 06:50:47 PM,05/26/2015 09:51:32 PM,NYPD,New York City Police Department,Traffic,Roadway Tunnel,
30700299,05/26/2015 06:48:03 PM,05/26/2015 08:08:24 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,22-26 35 STREET
30703631,05/26/2015 06:39:15 PM,05/26/2015 09:51:33 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30704484,05/26/2015 06:28:06 PM,05/26/2015 06:40:39 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,66-42 58 AVENUE
30701672,05/26/2015 06:24:35 PM,05/26/2015 06:33:15 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1284 TABOR COURT
30704658,05/26/2015 06:24:01 PM,05/26/2015 11:55:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,424 EAST 9 STREET
30700260,05/26/2015 06:18:33 PM,05/26/2015 09:29:15 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,672 LEFFERTS AVENUE
30703431,05/26/2015 06:07:31 PM,05/27/2015 12:37:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30702463,05/26/2015 06:06:04 PM,05/27/2015 07:50:11 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,53 EGBERT PLACE
30702267,05/26/2015 06:02:24 PM,05/26/2015 09:52:36 PM,NYPD,New York City Police Department,Traffic,Roadway Tunnel,
30701191,05/26/2015 05:52:01 PM,05/26/2015 06:53:16 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,
30701315,05/26/2015 05:47:13 PM,05/31/2015 03:35:18 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,115-57 LEFFERTS BOULEVARD
30696908,05/26/2015 05:35:44 PM,05/26/2015 06:07:04 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,76 STREET
30705100,05/26/2015 05:33:40 PM,05/26/2015 06:24:56 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30704778,05/26/2015 05:22:43 PM,05/26/2015 08:16:43 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30703596,05/26/2015 05:11:11 PM,05/27/2015 02:31:21 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,170-07 105 AVENUE
30701326,05/26/2015 05:08:57 PM,05/27/2015 12:00:59 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,43-23 205 STREET
30697049,05/26/2015 05:08:00 PM,05/26/2015 08:07:19 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,16-18 200 STREET
30701177,05/26/2015 05:01:13 PM,05/26/2015 06:15:29 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,90-28 214 STREET
30697499,05/26/2015 04:52:59 PM,05/26/2015 09:58:00 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30698134,05/26/2015 04:51:00 PM,05/26/2015 05:59:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,89-40 116 STREET
30699141,05/26/2015 04:48:25 PM,05/26/2015 04:57:18 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,53-12 65 PLACE
30701320,05/26/2015 04:47:53 PM,05/31/2015 03:35:16 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,117-38 133 STREET
30702873,05/26/2015 04:35:21 PM,05/26/2015 09:58:00 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,EAST 104 STREET
30704617,05/26/2015 04:33:50 PM,05/26/2015 05:55:23 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61 2 STREET
30704633,05/26/2015 04:29:44 PM,05/27/2015 02:31:22 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,146-47 105 AVENUE
30700257,05/26/2015 04:19:19 PM,05/26/2015 05:27:53 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,350 WILLOW ROAD WEST
30703916,05/26/2015 03:50:31 PM,05/26/2015 06:13:19 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30702562,05/26/2015 03:49:30 PM,05/26/2015 09:26:05 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,85-16 260 STREET
30704530,05/26/2015 03:43:50 PM,05/27/2015 04:15:21 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30704801,05/26/2015 03:36:26 PM,05/27/2015 03:21:16 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30704603,05/26/2015 03:28:09 PM,05/31/2015 03:35:15 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,124-20 149 AVENUE
30701366,05/26/2015 03:17:11 PM,05/26/2015 09:23:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,LINWOOD STREET
30701316,05/26/2015 03:13:08 PM,05/31/2015 03:35:14 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,93-04 103 AVENUE
30700285,05/26/2015 03:09:15 PM,05/31/2015 03:33:03 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,105-49 132 STREET
30700287,05/26/2015 03:06:43 PM,05/26/2015 04:58:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30701318,05/26/2015 03:06:22 PM,05/26/2015 09:34:32 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,48-28 61 STREET
30704615,05/26/2015 03:01:32 PM,05/26/2015 03:09:27 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,201 8 STREET
30704641,05/26/2015 02:59:14 PM,05/27/2015 07:01:41 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1491 EAST 58 STREET
30698192,05/26/2015 02:55:08 PM,05/26/2015 07:39:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30701324,05/26/2015 02:34:28 PM,05/26/2015 04:15:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30697505,05/26/2015 02:32:41 PM,05/26/2015 04:10:50 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,144 COLUMBUS AVENUE
30700731,05/26/2015 02:31:38 PM,05/26/2015 10:51:40 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30701793,05/26/2015 02:30:25 PM,05/26/2015 05:54:20 PM,NYPD,New York City Police Department,Vending,Residential Building/House,
30704512,05/26/2015 02:27:20 PM,05/26/2015 07:12:11 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,310 EAST HOUSTON STREET
30698592,05/26/2015 02:25:42 PM,05/26/2015 04:10:49 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1934 BROADWAY
30700134,05/26/2015 02:24:49 PM,05/26/2015 03:50:27 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30698193,05/26/2015 02:20:35 PM,05/26/2015 03:22:49 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,10-20 45 ROAD
30697504,05/26/2015 02:09:46 PM,05/26/2015 05:52:13 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,2 PARK AVENUE
30697496,05/26/2015 02:00:09 PM,05/26/2015 10:51:41 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30699170,05/26/2015 01:56:08 PM,05/26/2015 03:19:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1100 VAN NEST AVENUE
30702350,05/26/2015 01:52:32 PM,05/26/2015 03:12:51 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1595 LURTING AVENUE
30703506,05/26/2015 01:44:24 PM,05/26/2015 03:53:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,126 PALMER AVENUE
30697041,05/26/2015 01:39:11 PM,05/27/2015 01:16:42 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1798 EAST 51 STREET
30697492,05/26/2015 01:39:08 PM,05/26/2015 01:50:00 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,5 AVENUE
30699168,05/26/2015 01:33:29 PM,05/26/2015 03:33:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,27 EAST BUCHANAN STREET
30697057,05/26/2015 01:27:39 PM,05/26/2015 04:38:36 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,427 MANHATTAN AVENUE
30700730,05/26/2015 01:03:13 PM,05/26/2015 07:14:18 PM,NYPD,New York City Police Department,Vending,Store/Commercial,
30703914,05/26/2015 01:00:54 PM,05/26/2015 02:44:43 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30704513,05/26/2015 12:49:40 PM,05/26/2015 04:06:01 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,180 NOLL STREET
30697051,05/26/2015 12:44:17 PM,05/26/2015 04:04:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,35 LOCUST STREET
30698550,05/26/2015 12:38:25 PM,05/26/2015 05:32:14 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30703517,05/26/2015 12:37:54 PM,05/26/2015 02:54:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Vacant Lot,95-36 115 STREET
30704445,05/26/2015 12:33:26 PM,05/26/2015 02:31:35 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,SAINT MARKS PLACE
30697037,05/26/2015 12:32:54 PM,05/26/2015 03:21:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,27 JONES STREET
30698166,05/26/2015 12:31:44 PM,05/26/2015 03:09:21 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,8 ITHACA STREET
30697491,05/26/2015 12:13:06 PM,05/26/2015 08:16:44 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,319 5 AVENUE
30699286,05/26/2015 12:06:13 PM,05/26/2015 03:03:42 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30697506,05/26/2015 11:53:32 AM,05/26/2015 12:13:00 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30698107,05/26/2015 11:51:28 AM,05/26/2015 03:24:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,148 UNION AVENUE
30698095,05/26/2015 11:48:52 AM,05/27/2015 04:15:19 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30704656,05/26/2015 11:41:59 AM,05/26/2015 01:43:19 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,874 RICHMOND AVENUE
30697050,05/26/2015 11:08:00 AM,05/26/2015 01:24:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,663 RUGBY ROAD
30697018,05/26/2015 11:07:13 AM,05/26/2015 11:36:19 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30697030,05/26/2015 10:48:40 AM,05/26/2015 01:37:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,26 BUTLER PLACE
30699212,05/26/2015 10:40:49 AM,05/26/2015 02:01:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,148-08 133 AVENUE
30704644,05/26/2015 10:38:46 AM,05/27/2015 01:16:41 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1770 RALPH AVENUE
30700258,05/26/2015 10:23:19 AM,05/26/2015 02:55:55 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,311 EAST 71 STREET
30698113,05/26/2015 10:21:02 AM,05/26/2015 05:23:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,150-15 115 ROAD
30699089,05/26/2015 10:19:17 AM,05/26/2015 10:59:28 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30697045,05/26/2015 10:01:26 AM,05/26/2015 02:32:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,26-10 SEAGIRT BOULEVARD
30702807,05/26/2015 09:55:23 AM,05/26/2015 11:40:37 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1 CENTRAL PARK SOUTH
30704657,05/26/2015 09:48:27 AM,05/26/2015 03:27:12 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30702874,05/26/2015 09:45:43 AM,05/26/2015 03:45:08 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30701792,05/26/2015 09:41:28 AM,05/26/2015 11:06:47 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,26 BROADWAY
30699169,05/26/2015 09:34:54 AM,05/26/2015 01:13:42 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1120 EAST 5 STREET
30699148,05/26/2015 09:33:43 AM,05/26/2015 02:02:04 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,114-11 141 STREET
30704616,05/26/2015 09:31:28 AM,05/26/2015 03:01:26 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,45-35 48 STREET
30704576,05/26/2015 09:18:27 AM,05/26/2015 10:36:52 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30704642,05/26/2015 09:18:03 AM,05/27/2015 09:16:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,3956 BELL AVENUE
30699285,05/26/2015 09:08:49 AM,05/27/2015 07:01:39 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2106 NEW YORK AVENUE
30702468,05/26/2015 09:08:45 AM,05/26/2015 01:59:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1038 VAN NEST AVENUE
30704521,05/26/2015 08:48:46 AM,05/26/2015 01:26:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,114 FOREST PLACE
30704746,05/26/2015 08:42:45 AM,05/26/2015 09:01:13 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,100 NEPTUNE AVENUE
30699213,05/26/2015 08:36:15 AM,05/26/2015 09:30:14 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,171 MULBERRY STREET
30697046,05/26/2015 08:35:07 AM,05/26/2015 03:11:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,262 MAYBURY AVENUE
30701317,05/26/2015 08:23:37 AM,05/26/2015 10:59:26 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1982 CROTONA PARKWAY
30702359,05/26/2015 08:16:55 AM,05/26/2015 12:29:35 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30699054,05/26/2015 08:14:10 AM,05/26/2015 09:16:11 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30704579,05/26/2015 08:14:03 AM,05/26/2015 05:31:10 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30700148,05/26/2015 08:09:26 AM,05/26/2015 09:15:08 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30696918,05/26/2015 08:06:50 AM,05/26/2015 09:09:17 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30699149,05/26/2015 08:03:22 AM,05/26/2015 10:24:23 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,76-33 267 STREET
30701454,05/26/2015 08:02:01 AM,05/26/2015 05:31:10 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30699140,05/26/2015 08:01:47 AM,05/26/2015 02:41:29 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,21-81 38 STREET
30700135,05/26/2015 08:01:27 AM,05/26/2015 08:07:37 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30699040,05/26/2015 07:49:40 AM,05/26/2015 08:06:31 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30703508,05/26/2015 07:42:07 AM,05/26/2015 01:22:22 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30699172,05/26/2015 07:41:34 AM,05/26/2015 01:09:32 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,6 AVENUE
30701327,05/26/2015 07:10:33 AM,05/26/2015 08:45:25 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,115 LOMBARDY STREET
30701328,05/26/2015 06:35:19 AM,05/26/2015 09:30:13 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2441 DELANOY AVENUE
30697033,05/26/2015 06:08:49 AM,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,31-38-31-4 45TH STREET
30703507,05/26/2015 05:29:37 AM,05/26/2015 08:10:52 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30700342,05/26/2015 05:27:08 AM,05/26/2015 10:20:48 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,71-54 170 STREET
30695636,05/26/2015 01:07:41 AM,05/26/2015 07:19:21 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,145 UNION AVENUE
